cellID,x,y,depth,depth2,logslope,tpi,distance2canyons,distance2canyons2,seafloortemperature,seafloorcurrents_mean,npp_mean,seafloorsalinity
1492202,473500,2438500,-4.338916779,0.400357306,0.56559217,-0.937610269,-0.347138733,-0.508716404,1.152526855,1.598625541,0.170061097,0.794984162
1492203,475500,2438500,-3.987094879,-0.147970274,0.671086848,0.284422249,-0.347847432,-0.507800102,1.164663553,1.45175004,0.157428131,0.799271047
1492204,477500,2438500,-3.78396368,-0.425362527,-0.040453248,0.542371333,-0.348500252,-0.506955326,1.172020435,1.222584367,0.081184283,0.804034233
1492205,479500,2438500,-3.777625561,-0.43355608,-0.186295271,0.351061404,-0.349096924,-0.506182551,1.154772043,0.711241484,0.006853277,0.797842085
1492206,481500,2438500,-3.885553598,-0.290219814,0.283593088,0.151013583,-0.34963733,-0.505482137,1.129322052,0.105839834,0.062367,0.787952781
1492207,483500,2438500,-4.037241936,-0.075073935,0.407122433,0.063648038,-0.35012123,-0.5048545,1.115548491,0.248043492,0.115065433,0.782985449
1492208,485500,2438500,-4.205711842,0.18262738,0.440036982,0.02547678,-0.350548565,-0.504299879,1.105667114,0.63944751,0.17347005,0.779628515
1492209,487500,2438500,-4.380853176,0.471458673,0.439399898,0.002235973,-0.350919217,-0.503818631,1.088559031,1.109096289,0.213144794,0.775999367
1492210,489500,2438500,-4.556194305,0.781986713,0.41938144,-0.010030082,-0.351233006,-0.503410995,1.069042206,1.604826331,0.206176877,0.772279561
1492211,491500,2438500,-4.728190422,1.107362628,0.388338745,-0.013849381,-0.351489872,-0.503077209,1.04661715,1.729759574,0.194028407,0.769875288
1492212,493500,2438500,-4.895013809,1.442605853,0.350345969,-0.016494162,-0.351689726,-0.502817392,1.023222566,1.73109436,0.178245366,0.767901957
1492213,495500,2438500,-5.055200577,1.782726049,0.299513221,-0.024313223,-0.351832539,-0.502631724,1.00201273,1.500015259,0.19484435,0.768355608
1492214,497500,2438500,-5.204495907,2.115785599,0.234777033,-0.024658456,-0.351918221,-0.502520263,0.981531024,1.191465259,0.223562777,0.769603074
1492215,499500,2438500,-5.341750622,2.43565917,0.154577211,-0.031750232,-0.351946801,-0.50248313,0.948176861,1.135858417,0.217354566,0.775931358
1492216,501500,2438500,-5.46413517,2.731925964,0.059380844,-0.038823295,-0.351918221,-0.502520263,0.910531819,1.164565444,0.200773731,0.78396076
1494258,-2082500,2436500,-5.330874443,2.409834385,0.856737852,0.176038802,2.649365187,3.305278301,0.803925097,-0.48216942,-0.321650922,0.833634138
1494259,-2080500,2436500,-5.088787556,1.856303215,0.362602323,0.466100276,2.645877123,3.291902065,0.814262509,-0.482774109,-0.315534353,0.832500041
1494260,-2078500,2436500,-5.048257351,1.767614007,-0.515392184,0.48899436,2.642394781,3.278568268,0.823076904,-0.485732198,-0.324120253,0.831456661
1494261,-2076500,2436500,-5.216056824,2.142222881,0.566897988,-0.004409775,2.638918161,3.265277386,0.831067741,-0.64232105,-0.332799584,0.832205176
1494262,-2074500,2436500,-5.552556992,2.952457666,0.674762249,-2.665334702,2.635447741,3.252030134,0.83878392,-0.850119829,-0.334324121,0.83356607
1494263,-2072500,2436500,-5.067806244,1.810248971,1.048977852,-0.137422517,2.631982565,3.238823891,0.828521848,-0.775647044,-0.336073965,0.836129129
1494264,-2070500,2436500,-4.716379642,1.084361911,0.225819975,1.380416751,2.628523588,3.225661278,0.812266946,-0.607084334,-0.331928581,0.839077771
1494265,-2068500,2436500,-4.930745602,1.516927481,0.770429552,0.502366722,2.625070095,3.212540865,0.792106211,-0.598558366,-0.329116017,0.841051102
1494266,-2066500,2436500,-5.237855911,2.19232583,0.694280326,-0.338019609,2.621622324,3.199462414,0.770643592,-0.643377662,-0.331956714,0.842684209
1494267,-2064500,2436500,-5.29060173,2.314924002,0.401309967,0.532115996,2.618180752,3.186427593,0.757284045,-0.54219687,-0.332310855,0.843001783
1494268,-2062500,2436500,-5.471892834,2.751056194,0.850361168,0.851516902,2.614745378,3.173435688,0.746625602,-0.39234972,-0.315571547,0.842865646
1495523,447500,2436500,-5.515065193,2.858285427,0.490899265,-0.009546635,-0.338477731,-0.51984483,0.533615112,-0.522023559,-0.117460676,0.855862379
1495524,449500,2436500,-5.311198235,2.363322973,0.481323421,0.010227048,-0.339902967,-0.518022358,0.565619409,-0.681683481,-0.098410219,0.854864419
1495525,451500,2436500,-5.114177227,1.912443161,0.467831433,0.038342468,-0.341275632,-0.516263902,0.598931968,-0.731178582,-0.097689234,0.853231311
1495526,453500,2436500,-4.93160677,1.518730164,0.428883195,0.088027753,-0.342595279,-0.514570236,0.632680655,-0.743952274,-0.10104315,0.851371408
1495527,455500,2436500,-4.782769203,1.214912295,0.317725301,0.165906921,-0.34386158,-0.512942255,0.666607261,-0.662798882,-0.065350763,0.848263979
1495528,457500,2436500,-4.701796055,1.05609417,0.175951675,0.078804828,-0.345074236,-0.511380732,0.700593174,-0.55033654,-0.020821173,0.844748259
1495529,459500,2436500,-4.663419247,0.982415795,0.06228276,-0.073146284,-0.346232831,-0.509886384,0.797517955,-0.280109584,0.045444723,0.830708146
1495530,461500,2436500,-4.623092651,0.906097829,0.06150347,-0.227845386,-0.347337097,-0.508459985,0.91542232,0.042705346,0.101911388,0.813175023
1495531,463500,2436500,-4.534051418,0.741592407,0.124695167,-0.133151755,-0.348386645,-0.50710237,0.988846183,0.553499103,0.147301078,0.803240359
1495532,465500,2436500,-4.440984726,0.575542808,-0.031191893,0.010910875,-0.349381268,-0.505814016,1.04744339,1.126952052,0.176655814,0.795846045
1495533,467500,2436500,-4.406291008,0.51518321,-0.526242375,-0.010803238,-0.350320637,-0.504595757,1.084135652,1.424740195,0.19302012,0.793373764
1495534,469500,2436500,-4.432443142,0.560603976,-0.930664182,-0.161761492,-0.351204485,-0.503448069,1.113526464,1.630640388,0.195408687,0.79255718
1495535,471500,2436500,-4.470984936,0.628411055,-0.536086619,-0.357546419,-0.352032512,-0.502371669,1.135490298,1.714624643,0.192351148,0.793895423
1495536,473500,2436500,-4.450518608,0.59227562,0.49350974,-1.068473458,-0.352804512,-0.501366973,1.154978395,1.757970333,0.17811653,0.795936763
1495537,475500,2436500,-4.051561356,-0.053937498,0.825276434,0.305512011,-0.353520334,-0.500434577,1.158490539,1.54472661,0.159699962,0.797252357
1495538,477500,2436500,-3.783273458,-0.426256001,0.341597795,0.570329189,-0.354179621,-0.499574989,1.156677365,1.24595356,0.029094029,0.798318386
1495539,479500,2436500,-3.716966867,-0.510559738,-0.695188522,0.413488984,-0.354782283,-0.498788595,1.142202616,0.772158921,-0.051463638,0.792421103
1495540,481500,2436500,-3.800068855,-0.404416919,0.163174555,0.185333565,-0.355328053,-0.498075902,1.1235075,0.240023971,0.018299215,0.784232914
1495541,483500,2436500,-3.945487022,-0.207125843,0.373963594,0.07968571,-0.355816841,-0.497437149,1.115255475,0.333835483,0.079783142,0.781148195
1495542,485500,2436500,-4.116659164,0.043948315,0.440105438,0.034747694,-0.356248468,-0.496872813,1.110484481,0.636294603,0.13485986,0.779764593
1495543,487500,2436500,-4.298756123,0.333413482,0.456093699,0.010032702,-0.356622845,-0.496383071,1.093072295,1.047021866,0.161820576,0.776226223
1495544,489500,2436500,-4.484342575,0.652151883,0.445380956,-0.010253399,-0.356939793,-0.495968223,1.0714463,1.493838072,0.15883261,0.771984696
1495545,491500,2436500,-4.666650295,0.988579392,0.420815229,-0.012931374,-0.357199222,-0.495628536,1.050504327,1.668028593,0.144211486,0.769489706
1495546,493500,2436500,-4.84499836,1.340065479,0.387792289,-0.017266713,-0.357401103,-0.495364159,1.029790401,1.751344442,0.125304088,0.767584383
1495547,495500,2436500,-5.016616821,1.699170589,0.340371311,-0.023852106,-0.357545316,-0.495175213,1.010626197,1.566620946,0.170788735,0.767448306
1495548,497500,2436500,-5.177135944,2.053589106,0.273607522,-0.027363591,-0.357631922,-0.495061755,0.991978705,1.292551637,0.221916974,0.767901957
